SYSTEM,RTE,SEC,MP,DATE,TIME,SEVERITY,LOCATION,ROAD_DESC,VEHICLES,CONTOUR,CONDITION,LIGHTING,LATITUDE,LONGITUDE,AGE_1,SEX_1,DRIVER_1
INTERSTATE,70,A,230.5,12/18/2018,1435.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.746633,-105.675263,30,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.8,12/18/2018,1604.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.732468,-105.168382,22,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.0,12/18/2018,1605.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740128,-104.718526,40,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.2,12/19/2018,1930.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.716815,-105.190482,72,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.2,12/20/2018,1302.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.710988,-105.31697,73,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.0,12/20/2018,1552.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.724894,-105.179757,34,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.09,12/21/2018,700.0,INJ,ON,RAMP,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740132,-104.717046,26,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,292.3,12/21/2018,1115.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740171,-104.658098,62,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.2,12/21/2018,1716.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DARK-LIGHTED,39.710988,-105.31697,30,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,263.0,12/21/2018,1723.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.744123,-105.153749,49,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.5,12/22/2018,730.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.721552,-105.411134,24,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.6,12/23/2018,1320.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.743377,-105.433465,67,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,229.0,12/23/2018,1550.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.730575,-105.692431,42,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,229.0,12/25/2018,1604.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.730575,-105.692431,35,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.0,12/25/2018,1935.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DARK-LIGHTED,39.724894,-105.179757,63,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.04,12/26/2018,1227.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.725294,-105.419888,22,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.29,12/26/2018,1632.0,PDO,ON,RAMP,3,STRAIGHT ON-LEVEL,WET,DARK-LIGHTED,39.717907,-105.189544,36,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,254.2,12/26/2018,1720.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,WET,DARK-UNLIGHTED,39.708504,-105.282568,38,M,ALCOHOL/DRUGS
INTERSTATE,70,A,240.9,12/26/2018,1745.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,WET,DARK-LIGHTED,39.740611,-105.49766,0,U,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,12/27/2018,900.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.743855,-105.480957,33,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.05,12/27/2018,1209.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY W/VIS ICY ROAD TREATMENT,DAYLIGHT,39.743733,-105.44256,23,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.0,12/29/2018,653.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.737695,-105.431191,30,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.9,12/29/2018,755.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.726678,-105.422066,72,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,12/31/2018,1000.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,SLUSHY,DAYLIGHT,39.743855,-105.480957,51,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.0,12/31/2018,1024.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,SNOWY,DAYLIGHT,39.712496,-105.304125,26,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.0,12/31/2018,1305.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,SNOWY,DAYLIGHT,39.746291,-105.460542,48,M,NO IMPAIRMENT SUSPECTED
